startup_name,industry,funding,founder_experience,employees,location,age,revenue,success
Startup_48553,Edtech,658239,,115.0,USA,10.0,,1
Startup_48554,Fintech,abc,15.0,486.0,UK,,,0
Startup_48555,CleanTech,,7.0,,UK,13.0,,1
Startup_48556,Ecommerce,abc,18.0,172.0,UK,,147648.0,1
Startup_48557,Health,308335,18.0,305.0,Germany,,702378.0,0
Startup_48558,Health,abc,,340.0,India,,766213.0,0
Startup_48559,Edtech,abc,,378.0,UK,,,0
Startup_48560,CleanTech,1683749,,226.0,USA,11.0,,0
Startup_48561,CleanTech,abc,,,,,,0
Startup_48562,CleanTech,1843083,,154.0,Germany,14.0,,1
Startup_48563,CleanTech,NaN,,,Canada,,,0
Startup_48564,Fintech,NaN,,,USA,,,0
Startup_48565,AI,abc,,,Germany,7.0,342546.0,0
Startup_48566,AI,NaN,11.0,,UK,8.0,,1
Startup_48567,Edtech,,10.0,,USA,,220350.0,0
Startup_48568,Ecommerce,abc,2.0,,USA,11.0,,1
Startup_48569,Ecommerce,,,490.0,India,,,0
Startup_48570,Edtech,1436613,,70.0,Germany,12.0,,0
Startup_48571,Fintech,abc,2.0,36.0,Canada,12.0,,0
Startup_48572,Fintech,abc,1.0,,,,,1
Startup_48573,Fintech,NaN,5.0,,USA,,90197.0,0
Startup_48574,AI,,3.0,71.0,,,508932.0,1
Startup_48575,AI,NaN,8.0,,UK,,,1
Startup_48576,Health,1852807,,,,6.0,,1
Startup_48577,Fintech,,,,Germany,12.0,636725.0,0
Startup_48578,Health,1733777,,122.0,India,9.0,621206.0,0
Startup_48579,Fintech,abc,14.0,269.0,Canada,7.0,283673.0,1
Startup_48580,Health,,,,Canada,,,0
Startup_48581,Edtech,,,146.0,USA,1.0,,0
Startup_48582,Edtech,abc,,349.0,Germany,,,0
Startup_48583,Fintech,,11.0,267.0,UK,7.0,206711.0,1
Startup_48584,CleanTech,1776190,1.0,187.0,,4.0,,0
Startup_48585,Health,abc,13.0,,Canada,10.0,876350.0,0
Startup_48586,Edtech,,11.0,,Canada,,,0
Startup_48587,AI,NaN,,59.0,,,,0
Startup_48588,Ecommerce,,16.0,113.0,India,3.0,,0
Startup_48589,Edtech,1842881,16.0,,Germany,3.0,875362.0,1
Startup_48590,Ecommerce,NaN,5.0,158.0,Germany,12.0,,1
Startup_48591,AI,abc,18.0,,UK,,,0
Startup_48592,Ecommerce,NaN,4.0,,USA,1.0,,0
Startup_48593,Ecommerce,,9.0,,USA,,,0
Startup_48594,CleanTech,519353,17.0,375.0,UK,,,1
Startup_48595,Edtech,,,,Canada,,547846.0,0
Startup_48596,Edtech,1908277,8.0,334.0,India,,141609.0,1
Startup_48597,AI,abc,,,UK,13.0,,0
Startup_48598,Health,,,,USA,10.0,,1
Startup_48599,Health,NaN,,136.0,India,,,1
Startup_48600,Health,869629,,,Canada,6.0,194808.0,0
Startup_48601,Health,,,170.0,UK,,760406.0,0
Startup_48602,AI,,,256.0,USA,,563002.0,0
Startup_48603,AI,1638990,,,Canada,,301856.0,0
Startup_48604,Fintech,,,,Germany,5.0,,1
Startup_48605,AI,1798122,6.0,,,10.0,756967.0,0
Startup_48606,AI,,,25.0,UK,13.0,,1
Startup_48607,Edtech,abc,,,USA,,,0
Startup_48608,Ecommerce,58011,18.0,346.0,India,,,0
Startup_48609,Fintech,,,,UK,,,1
Startup_48610,AI,NaN,4.0,,UK,,,1
Startup_48611,CleanTech,NaN,,34.0,,,524500.0,0
Startup_48612,CleanTech,abc,,98.0,USA,,42765.0,0
Startup_48613,Ecommerce,1403446,3.0,,Germany,13.0,942410.0,0
Startup_48614,CleanTech,1063324,14.0,,USA,,202402.0,1
Startup_48615,Health,NaN,,78.0,Canada,7.0,,0
Startup_48616,CleanTech,,8.0,,Canada,,,1
Startup_48617,Ecommerce,1831615,6.0,41.0,USA,,,0
Startup_48618,Fintech,abc,,409.0,USA,,446492.0,1
Startup_48619,Edtech,abc,,446.0,India,11.0,,0
Startup_48620,Health,1009642,14.0,330.0,India,4.0,,1
Startup_48621,CleanTech,791446,12.0,385.0,,3.0,,1
Startup_48622,CleanTech,NaN,,,UK,4.0,405321.0,1
Startup_48623,CleanTech,abc,,,Canada,,,1
Startup_48624,AI,676781,,,Germany,,,0
Startup_48625,Edtech,1091512,,317.0,India,11.0,,1
Startup_48626,Ecommerce,NaN,18.0,120.0,USA,,85091.0,1
Startup_48627,Edtech,abc,14.0,234.0,UK,,559273.0,0
Startup_48628,CleanTech,NaN,,46.0,Canada,7.0,660961.0,1
Startup_48629,Fintech,671987,,,USA,14.0,859851.0,0
Startup_48630,Health,NaN,4.0,,Germany,,,1
Startup_48631,CleanTech,1149059,10.0,120.0,USA,,,1
Startup_48632,CleanTech,NaN,9.0,447.0,India,3.0,476797.0,0
Startup_48633,Health,NaN,,,Germany,5.0,156912.0,0
Startup_48634,Health,1641389,2.0,,,11.0,,1
Startup_48635,Edtech,NaN,,61.0,,,,0
Startup_48636,Ecommerce,,18.0,,,5.0,,1
Startup_48637,Edtech,abc,19.0,,UK,8.0,448335.0,1
Startup_48638,Ecommerce,NaN,,207.0,UK,,470613.0,1
Startup_48639,Edtech,458563,,109.0,Germany,,402369.0,1
Startup_48640,Ecommerce,NaN,12.0,47.0,USA,1.0,383495.0,0
Startup_48641,AI,NaN,12.0,,India,1.0,,0
Startup_48642,AI,,10.0,39.0,USA,,,1
Startup_48643,AI,abc,17.0,,India,,,0
Startup_48644,Ecommerce,1614450,6.0,114.0,India,,470902.0,1
Startup_48645,Edtech,abc,,369.0,India,,,0
Startup_48646,Ecommerce,,,309.0,India,,,0
Startup_48647,AI,NaN,5.0,,India,,454175.0,0
Startup_48648,Fintech,NaN,10.0,,UK,12.0,,1
Startup_48649,CleanTech,,,94.0,,,539724.0,0
Startup_48650,Edtech,,,,,4.0,,0
Startup_48651,Health,NaN,15.0,,Canada,,974049.0,0
Startup_48652,Fintech,abc,18.0,,Canada,9.0,,1
Startup_48653,Ecommerce,abc,16.0,,UK,,,1
Startup_48654,Ecommerce,abc,11.0,,Canada,,,0
Startup_48655,Ecommerce,NaN,12.0,,USA,12.0,,0
Startup_48656,CleanTech,NaN,4.0,,Germany,8.0,837081.0,1
Startup_48657,Ecommerce,abc,,,UK,,,1
Startup_48658,AI,NaN,,,UK,3.0,,1
Startup_48659,Ecommerce,abc,1.0,485.0,India,,,0
Startup_48660,Fintech,NaN,15.0,398.0,India,,,0
Startup_48661,AI,abc,5.0,146.0,Canada,,,0
Startup_48662,Edtech,abc,13.0,161.0,USA,3.0,,0
Startup_48663,Ecommerce,,,,USA,,,0
Startup_48664,Ecommerce,1812524,18.0,9.0,UK,,803442.0,1
Startup_48665,Ecommerce,abc,9.0,284.0,,,831803.0,0
Startup_48666,Fintech,,,,UK,,114900.0,1
Startup_48667,Health,,,,Germany,9.0,,0
Startup_48668,AI,NaN,15.0,57.0,Canada,,,0
Startup_48669,CleanTech,NaN,,481.0,Germany,,,0
Startup_48670,CleanTech,abc,2.0,,Germany,,,0
Startup_48671,Ecommerce,NaN,,,UK,,,1
Startup_48672,Edtech,NaN,5.0,,UK,4.0,,0
Startup_48673,Edtech,,9.0,445.0,India,,,1
Startup_48674,Fintech,,14.0,,UK,12.0,173308.0,0
Startup_48675,Edtech,NaN,7.0,,UK,,,0
Startup_48676,CleanTech,,,196.0,UK,,,1
Startup_48677,CleanTech,abc,,413.0,UK,,322732.0,0
Startup_48678,Fintech,NaN,15.0,24.0,UK,,804471.0,0
Startup_48679,AI,NaN,11.0,,Germany,,,1
Startup_48680,Fintech,NaN,13.0,,USA,7.0,,0
Startup_48681,AI,abc,3.0,,India,2.0,,1
Startup_48682,Fintech,NaN,14.0,123.0,Germany,,,1
Startup_48683,Fintech,241442,,236.0,India,,252458.0,0
Startup_48684,Fintech,NaN,2.0,,,5.0,26941.0,1
Startup_48685,CleanTech,abc,,77.0,,,237950.0,0
Startup_48686,CleanTech,,14.0,,,,806223.0,1
Startup_48687,AI,NaN,,258.0,Canada,,,1
Startup_48688,AI,1037609,,,Germany,,,0
Startup_48689,Health,NaN,,294.0,USA,,773136.0,1
Startup_48690,Fintech,abc,,6.0,USA,3.0,379887.0,1
Startup_48691,Health,,,231.0,India,,,1
Startup_48692,Edtech,,,,UK,,,1
Startup_48693,Fintech,1546570,15.0,123.0,Germany,4.0,,1
Startup_48694,CleanTech,NaN,,,Germany,8.0,380868.0,1
Startup_48695,Health,910781,,411.0,,5.0,,1
Startup_48696,CleanTech,,,,Germany,3.0,828197.0,0
Startup_48697,Ecommerce,abc,9.0,88.0,Canada,2.0,713443.0,1
Startup_48698,Ecommerce,,16.0,,India,,222808.0,0
Startup_48699,CleanTech,,,,USA,,102717.0,1
Startup_48700,Edtech,abc,18.0,230.0,India,3.0,145083.0,1
Startup_48701,Ecommerce,,8.0,,Germany,11.0,,0
Startup_48702,AI,1252996,,324.0,India,10.0,,1
Startup_48703,AI,NaN,,,Germany,2.0,,1
Startup_48704,Ecommerce,,,,India,,,0
Startup_48705,Edtech,NaN,,,,,482642.0,1
Startup_48706,CleanTech,,,,,,,1
Startup_48707,Fintech,1253095,19.0,334.0,USA,3.0,667819.0,1
Startup_48708,Edtech,NaN,,481.0,UK,4.0,,0
Startup_48709,Fintech,abc,,322.0,India,,,1
Startup_48710,Ecommerce,abc,4.0,,USA,12.0,345568.0,0
Startup_48711,Fintech,NaN,,,UK,2.0,608755.0,0
Startup_48712,Ecommerce,NaN,,,India,4.0,,0
Startup_48713,Ecommerce,,,78.0,Germany,6.0,,1
Startup_48714,Health,1979590,5.0,292.0,UK,11.0,,1
Startup_48715,Ecommerce,abc,,,USA,,142946.0,1
Startup_48716,Ecommerce,NaN,9.0,369.0,India,,,0
Startup_48717,CleanTech,,12.0,75.0,Germany,,,0
Startup_48718,Health,,12.0,,India,8.0,,0
Startup_48719,CleanTech,1068928,,418.0,India,11.0,785283.0,1
Startup_48720,Edtech,85598,,,,,421659.0,0
Startup_48721,Fintech,abc,,421.0,Canada,,,1
Startup_48722,Fintech,abc,16.0,,USA,10.0,387074.0,0
Startup_48723,Ecommerce,NaN,18.0,67.0,UK,,,0
Startup_48724,CleanTech,abc,14.0,125.0,USA,14.0,,1
Startup_48725,CleanTech,abc,,258.0,,,70870.0,1
Startup_48726,AI,NaN,8.0,286.0,India,,456667.0,1
Startup_48727,Fintech,NaN,10.0,,Germany,,,1
Startup_48728,AI,,16.0,,UK,9.0,784786.0,0
Startup_48729,AI,NaN,,,,,,1
Startup_48730,Health,1762636,,105.0,USA,,,0
Startup_48731,Edtech,NaN,2.0,63.0,UK,,,0
Startup_48732,Fintech,,,23.0,Canada,,,0
Startup_48733,Ecommerce,abc,2.0,,Canada,9.0,,1
Startup_48734,AI,abc,,,,,,1
Startup_48735,Edtech,abc,14.0,155.0,UK,13.0,,1
Startup_48736,Fintech,NaN,19.0,,,12.0,,0
Startup_48737,AI,abc,15.0,,Germany,11.0,830226.0,1
Startup_48738,Health,,,488.0,UK,,187279.0,0
Startup_48739,AI,abc,15.0,,Canada,1.0,,0
Startup_48740,Edtech,1555021,,,Canada,,,1
Startup_48741,Fintech,abc,,,Germany,,,1
Startup_48742,Edtech,,13.0,51.0,Germany,,962868.0,0
Startup_48743,Health,,,,,,,1
Startup_48744,Ecommerce,1027311,14.0,279.0,India,8.0,,0
Startup_48745,Health,,9.0,,Germany,,948394.0,0
Startup_48746,Health,,14.0,,Canada,,910597.0,1
Startup_48747,AI,362390,,,India,3.0,,1
Startup_48748,Health,,2.0,,USA,4.0,976721.0,1
Startup_48749,CleanTech,,1.0,161.0,USA,,,0
Startup_48750,Health,,,,Canada,,,1
Startup_48751,Ecommerce,349253,7.0,127.0,India,7.0,23573.0,1
Startup_48752,Health,563620,,,Canada,8.0,,0
Startup_48753,Health,1190915,2.0,234.0,Canada,9.0,560342.0,0
Startup_48754,Fintech,,7.0,83.0,India,5.0,,0
Startup_48755,Fintech,NaN,,,,9.0,,0
Startup_48756,Health,1223288,,,UK,6.0,372299.0,1
Startup_48757,Ecommerce,NaN,13.0,418.0,USA,11.0,582899.0,1
Startup_48758,Ecommerce,abc,12.0,12.0,USA,7.0,,0
Startup_48759,Ecommerce,abc,14.0,,India,4.0,,0
Startup_48760,Ecommerce,,12.0,,UK,,,0
Startup_48761,Ecommerce,,,39.0,Canada,,,0
Startup_48762,Ecommerce,NaN,,210.0,USA,13.0,751455.0,1
Startup_48763,CleanTech,NaN,,,India,3.0,132421.0,1
Startup_48764,Fintech,,9.0,,Canada,5.0,816286.0,1
Startup_48765,AI,,,8.0,Canada,2.0,,0
Startup_48766,Health,NaN,12.0,,India,6.0,123051.0,0
Startup_48767,CleanTech,829710,,221.0,India,9.0,505918.0,1
Startup_48768,Ecommerce,abc,,,India,,,0
Startup_48769,Edtech,NaN,7.0,,India,10.0,483295.0,1
Startup_48770,CleanTech,NaN,,124.0,Canada,1.0,658539.0,0
Startup_48771,Ecommerce,,5.0,,Canada,7.0,147469.0,1
Startup_48772,Health,abc,,12.0,USA,8.0,,1
Startup_48773,Fintech,abc,11.0,,,,,1
Startup_48774,Fintech,,13.0,,,12.0,519471.0,0
Startup_48775,AI,926543,,,USA,,873470.0,1
Startup_48776,AI,abc,13.0,,,12.0,134981.0,1
Startup_48777,Edtech,abc,18.0,489.0,Germany,,682863.0,0
Startup_48778,Edtech,NaN,,,USA,,,0
Startup_48779,Health,abc,16.0,476.0,India,4.0,,1
Startup_48780,AI,,,366.0,,2.0,76929.0,0
Startup_48781,Edtech,NaN,5.0,104.0,USA,8.0,766195.0,0
Startup_48782,CleanTech,NaN,4.0,450.0,UK,,521344.0,0
Startup_48783,Fintech,abc,18.0,,,,,0
Startup_48784,AI,abc,7.0,,India,14.0,178768.0,0
Startup_48785,Ecommerce,abc,,,,,21087.0,1
Startup_48786,Edtech,abc,,,,,,1
Startup_48787,AI,abc,5.0,,,,,0
Startup_48788,Edtech,NaN,,,USA,6.0,952458.0,1
Startup_48789,Edtech,NaN,,41.0,India,11.0,132763.0,0
Startup_48790,AI,1058975,,255.0,Canada,9.0,,1
Startup_48791,Fintech,abc,6.0,,UK,6.0,616182.0,0
Startup_48792,Health,,,,,7.0,,1
Startup_48793,Edtech,,,,,,844706.0,0
Startup_48794,CleanTech,,,133.0,Germany,13.0,,0
Startup_48795,Edtech,NaN,,,Canada,11.0,326055.0,0
Startup_48796,AI,,,262.0,,,,1
Startup_48797,Health,,,,UK,12.0,,1
Startup_48798,Fintech,1228811,,,USA,,,0
Startup_48799,Edtech,480759,,471.0,,,,1
Startup_48800,Fintech,NaN,14.0,167.0,,10.0,594136.0,1
Startup_48801,CleanTech,196113,,,USA,8.0,,1
Startup_48802,Health,,8.0,73.0,UK,,,1
Startup_48803,Ecommerce,1276552,,172.0,UK,1.0,547815.0,1
Startup_48804,Edtech,,,179.0,India,,,0
Startup_48805,Fintech,380583,16.0,,Canada,8.0,,1
Startup_48806,Fintech,868328,,482.0,Canada,10.0,,1
Startup_48807,CleanTech,NaN,12.0,,India,,,0
Startup_48808,Fintech,abc,1.0,211.0,,,,1
Startup_48809,Fintech,abc,,,USA,7.0,,1
Startup_48810,Edtech,NaN,14.0,,UK,12.0,719314.0,1
Startup_48811,Health,1164990,,,Germany,,,1
Startup_48812,Fintech,450606,,363.0,Canada,14.0,503737.0,0
Startup_48813,Ecommerce,NaN,2.0,,USA,7.0,191598.0,1
Startup_48814,Fintech,,11.0,314.0,USA,8.0,819325.0,1
Startup_48815,Health,abc,5.0,,India,,506617.0,1
Startup_48816,Fintech,372101,,,Germany,12.0,,0
Startup_48817,Ecommerce,NaN,,,UK,13.0,,0
Startup_48818,Edtech,,,,Canada,,,1
Startup_48819,Edtech,,,327.0,Canada,,,0
Startup_48820,Health,NaN,6.0,432.0,India,10.0,701544.0,1
Startup_48821,AI,,8.0,,Canada,7.0,664838.0,0
Startup_48822,Fintech,NaN,8.0,,UK,,453373.0,0
Startup_48823,Ecommerce,1449202,,245.0,India,,102888.0,0
Startup_48824,AI,abc,,,USA,,,0
Startup_48825,Edtech,,4.0,99.0,India,12.0,789313.0,1
Startup_48826,AI,,,,,,,1
Startup_48827,Ecommerce,abc,12.0,57.0,India,4.0,,1
Startup_48828,Fintech,abc,,,UK,,,0
Startup_48829,Ecommerce,abc,11.0,,India,6.0,472307.0,0
Startup_48830,Ecommerce,,7.0,,Canada,6.0,118041.0,1
Startup_48831,Ecommerce,1917015,,23.0,UK,4.0,,0
Startup_48832,Health,,15.0,64.0,UK,,,1
Startup_48833,CleanTech,abc,,,Germany,,377146.0,1
Startup_48834,Ecommerce,,3.0,290.0,USA,,525369.0,0
Startup_48835,Fintech,abc,,168.0,UK,12.0,,0
Startup_48836,Fintech,abc,,,UK,,,1
Startup_48837,Edtech,1632771,,,Canada,,,0
Startup_48838,AI,,2.0,,India,,,1
Startup_48839,Health,1062094,11.0,,UK,5.0,,1
Startup_48840,Fintech,,,,Germany,,975233.0,1
Startup_48841,Ecommerce,NaN,11.0,135.0,USA,,,0
Startup_48842,Fintech,,,,Canada,,,1
Startup_48843,CleanTech,294960,14.0,,UK,,,0
Startup_48844,Edtech,,,,India,3.0,52140.0,1
Startup_48845,Edtech,NaN,,,UK,13.0,176517.0,0
Startup_48846,CleanTech,1851773,,375.0,,,687502.0,1
Startup_48847,Ecommerce,,,,Germany,,265831.0,1
Startup_48848,Health,1962574,,187.0,UK,13.0,886173.0,1
Startup_48849,Edtech,NaN,,432.0,UK,9.0,,0
Startup_48850,Ecommerce,83063,9.0,,USA,,,0
Startup_48851,CleanTech,840253,,243.0,Canada,,86656.0,0
Startup_48852,CleanTech,,,,Germany,,,1
Startup_48853,CleanTech,abc,16.0,180.0,Canada,,,0
Startup_48854,Edtech,,6.0,8.0,India,10.0,956587.0,1
Startup_48855,Health,NaN,,,India,,594628.0,1
Startup_48856,CleanTech,NaN,2.0,,,7.0,,0
Startup_48857,Edtech,NaN,,,UK,,,1
Startup_48858,CleanTech,NaN,18.0,,USA,,669109.0,0
Startup_48859,AI,abc,,,Germany,,,0
Startup_48860,Ecommerce,abc,7.0,,India,,,1
Startup_48861,Edtech,1327678,9.0,,USA,,668860.0,0
Startup_48862,Health,NaN,4.0,156.0,,12.0,506326.0,1
Startup_48863,CleanTech,abc,8.0,52.0,India,2.0,,0
Startup_48864,Edtech,,12.0,312.0,,12.0,146386.0,0
Startup_48865,Ecommerce,NaN,,,India,8.0,,1
Startup_48866,Health,1232367,,,Germany,2.0,,1
Startup_48867,Ecommerce,,,128.0,USA,,554878.0,0
Startup_48868,AI,abc,8.0,,,7.0,,1
Startup_48869,Edtech,NaN,15.0,408.0,Canada,2.0,,0
Startup_48870,CleanTech,NaN,14.0,146.0,,,,0
Startup_48871,Ecommerce,abc,,126.0,Germany,7.0,,1
Startup_48872,Edtech,abc,,,,,,1
Startup_48873,Health,abc,,307.0,,3.0,881829.0,0
Startup_48874,Ecommerce,NaN,,156.0,UK,3.0,,1
Startup_48875,Edtech,NaN,16.0,255.0,,5.0,260096.0,1
Startup_48876,Ecommerce,1816470,,479.0,USA,2.0,,1
Startup_48877,AI,NaN,,49.0,Canada,,234923.0,0
Startup_48878,CleanTech,abc,3.0,,India,13.0,567929.0,0
Startup_48879,Edtech,,,245.0,,,507200.0,1
Startup_48880,Edtech,NaN,19.0,,India,9.0,,1
Startup_48881,CleanTech,,,,Germany,7.0,501274.0,0
Startup_48882,Health,abc,,,India,,,1
Startup_48883,Edtech,abc,12.0,,India,6.0,,1
Startup_48884,Edtech,abc,,449.0,,4.0,,1
Startup_48885,Ecommerce,138810,15.0,,Germany,9.0,266822.0,1
Startup_48886,Health,,12.0,91.0,,,31314.0,0
Startup_48887,Edtech,NaN,6.0,,Canada,,474878.0,0
Startup_48888,Ecommerce,1369929,,388.0,USA,6.0,625776.0,1
Startup_48889,Ecommerce,,,,India,11.0,853756.0,1
Startup_48890,Edtech,1765764,18.0,34.0,Germany,,310428.0,1
Startup_48891,AI,100970,19.0,,,,,1
Startup_48892,Edtech,,6.0,,UK,2.0,,0
Startup_48893,Fintech,abc,14.0,,UK,,,0
Startup_48894,CleanTech,,,,,,993926.0,1
Startup_48895,Ecommerce,,,141.0,India,,,1
Startup_48896,Health,abc,,,,12.0,504229.0,1
Startup_48897,AI,abc,,,,14.0,,0
Startup_48898,Edtech,,,,USA,,175323.0,1
Startup_48899,Health,abc,,,,14.0,,0
Startup_48900,AI,559197,,,Canada,,487189.0,1
Startup_48901,Ecommerce,abc,4.0,115.0,USA,,,0
Startup_48902,Health,abc,,378.0,Canada,10.0,,1
Startup_48903,Edtech,468317,,,USA,14.0,,0
Startup_48904,Edtech,abc,,259.0,,,541573.0,0
Startup_48905,Edtech,636506,12.0,197.0,UK,,494888.0,1
Startup_48906,Fintech,abc,5.0,,USA,,192886.0,0
Startup_48907,CleanTech,,,402.0,,11.0,46541.0,0
Startup_48908,AI,NaN,7.0,371.0,Canada,12.0,581397.0,0
Startup_48909,Ecommerce,150213,,89.0,UK,,215108.0,1
Startup_48910,CleanTech,1466542,17.0,110.0,,,,0
Startup_48911,Edtech,1872666,,163.0,UK,,,0
Startup_48912,Health,abc,,241.0,Germany,,328157.0,0
Startup_48913,Health,abc,,416.0,,,358863.0,0
Startup_48914,AI,abc,7.0,,Germany,9.0,,1
Startup_48915,Fintech,NaN,6.0,,Canada,3.0,282819.0,1
Startup_48916,Ecommerce,NaN,,,USA,14.0,,0
Startup_48917,CleanTech,NaN,,218.0,Canada,,388763.0,0
Startup_48918,Fintech,,,,Germany,9.0,,0
Startup_48919,Health,abc,,,UK,13.0,730994.0,1
Startup_48920,Ecommerce,,,,UK,14.0,83018.0,1
Startup_48921,Fintech,NaN,5.0,417.0,Canada,,,0
Startup_48922,CleanTech,NaN,19.0,,Canada,9.0,228529.0,1
Startup_48923,Edtech,abc,3.0,162.0,UK,9.0,,1
Startup_48924,Fintech,abc,,,Canada,1.0,563844.0,1
Startup_48925,CleanTech,NaN,1.0,,Canada,,,1
Startup_48926,Edtech,NaN,11.0,432.0,,,697855.0,0
Startup_48927,Fintech,abc,,,USA,,363825.0,0
Startup_48928,CleanTech,abc,,81.0,Germany,,,0
Startup_48929,Ecommerce,abc,19.0,86.0,Germany,4.0,38061.0,0
Startup_48930,CleanTech,,16.0,,Canada,,610400.0,0
Startup_48931,Edtech,,5.0,,USA,,618900.0,0
Startup_48932,Fintech,,15.0,248.0,India,,432347.0,0
Startup_48933,CleanTech,abc,15.0,,India,,314404.0,1
Startup_48934,Ecommerce,NaN,,,USA,1.0,,0
Startup_48935,Edtech,NaN,17.0,,India,,739190.0,1
Startup_48936,Health,,1.0,288.0,USA,,215781.0,0
Startup_48937,CleanTech,NaN,,,USA,,142105.0,0
Startup_48938,Ecommerce,NaN,5.0,170.0,India,,,1
Startup_48939,Health,,16.0,421.0,USA,,160332.0,1
Startup_48940,AI,abc,,,USA,12.0,,0
Startup_48941,Ecommerce,789171,,279.0,,12.0,111931.0,0
Startup_48942,Health,abc,18.0,7.0,Germany,,772119.0,0
Startup_48943,CleanTech,NaN,15.0,250.0,,,428218.0,1
Startup_48944,Edtech,1655533,9.0,,UK,13.0,,0
Startup_48945,AI,abc,,,Germany,,,0
Startup_48946,CleanTech,,1.0,,UK,,,0
Startup_48947,Edtech,NaN,10.0,,Germany,10.0,,1
Startup_48948,CleanTech,NaN,,,India,,,0
Startup_48949,Fintech,NaN,5.0,185.0,Canada,,,0
Startup_48950,Ecommerce,NaN,,30.0,Germany,,365531.0,1
Startup_48951,Fintech,,14.0,80.0,India,,,0
Startup_48952,Edtech,,18.0,426.0,Canada,,,0
Startup_48953,Edtech,,,,India,,642381.0,1
Startup_48954,Ecommerce,1928659,4.0,229.0,USA,14.0,866933.0,0
Startup_48955,AI,NaN,8.0,51.0,UK,,,1
Startup_48956,Fintech,abc,,,India,,651798.0,1
Startup_48957,Ecommerce,1477896,2.0,107.0,UK,1.0,893763.0,1
Startup_48958,Fintech,,,,Germany,4.0,,1
Startup_48959,AI,abc,14.0,,Germany,9.0,654883.0,0
Startup_48960,CleanTech,abc,,445.0,India,3.0,,1
Startup_48961,CleanTech,NaN,4.0,476.0,Germany,,825707.0,1
Startup_48962,Fintech,,,,Germany,,,0
Startup_48963,Health,NaN,17.0,126.0,USA,,687210.0,0
Startup_48964,AI,abc,,,,,622245.0,1
Startup_48965,Ecommerce,abc,9.0,155.0,Germany,12.0,,1
Startup_48966,Ecommerce,,,,UK,,60816.0,1
Startup_48967,Fintech,,,50.0,USA,,341470.0,0
Startup_48968,Fintech,1756416,,,India,,,1
Startup_48969,Edtech,1033819,6.0,309.0,USA,13.0,378574.0,1
Startup_48970,AI,,,,India,,66608.0,0
Startup_48971,Fintech,,,,Canada,,,0
Startup_48972,Fintech,790632,,51.0,India,,,0
Startup_48973,CleanTech,1911538,12.0,109.0,UK,,,0
Startup_48974,CleanTech,abc,13.0,326.0,Germany,,,0
Startup_48975,Health,abc,,457.0,Germany,,214930.0,0
Startup_48976,Health,NaN,1.0,405.0,India,,753167.0,0
Startup_48977,Health,abc,,361.0,India,13.0,,1
Startup_48978,Ecommerce,1289383,13.0,445.0,Canada,3.0,,0
Startup_48979,Edtech,,15.0,75.0,Germany,3.0,283794.0,0
Startup_48980,AI,1011425,,,India,9.0,,1
Startup_48981,Fintech,,14.0,,Germany,2.0,531788.0,1
Startup_48982,Fintech,,,,USA,1.0,,1
Startup_48983,CleanTech,NaN,16.0,195.0,USA,9.0,,0
Startup_48984,CleanTech,NaN,,,India,3.0,,1
Startup_48985,Ecommerce,163833,,64.0,India,,614058.0,1
Startup_48986,AI,,4.0,115.0,USA,,695857.0,0
Startup_48987,Edtech,,,,Canada,2.0,460561.0,1
Startup_48988,Health,abc,,,,,,1
Startup_48989,CleanTech,NaN,11.0,,UK,4.0,,0
Startup_48990,Health,abc,19.0,,India,,,0
Startup_48991,Health,,,,USA,12.0,683650.0,0
Startup_48992,Health,abc,,,Germany,3.0,,0
Startup_48993,Edtech,NaN,,,Canada,,,0
Startup_48994,CleanTech,NaN,7.0,,,2.0,145969.0,1
Startup_48995,Edtech,947933,4.0,22.0,,3.0,699607.0,0
Startup_48996,Ecommerce,NaN,15.0,,UK,11.0,,1
Startup_48997,Health,abc,,,,,138820.0,1
Startup_48998,Health,,19.0,,Germany,8.0,,1
Startup_48999,Fintech,1731372,,70.0,UK,14.0,472310.0,0
Startup_49000,Fintech,abc,19.0,453.0,UK,3.0,452306.0,1
Startup_49001,AI,,,,Canada,9.0,624006.0,0
Startup_49002,CleanTech,NaN,,224.0,UK,12.0,226140.0,0
Startup_49003,CleanTech,NaN,8.0,,UK,10.0,319607.0,0
Startup_49004,Health,abc,2.0,60.0,UK,3.0,,0
Startup_49005,Ecommerce,,,254.0,Germany,14.0,,0
Startup_49006,Ecommerce,abc,19.0,342.0,Germany,11.0,,1
Startup_49007,Health,abc,12.0,434.0,Germany,13.0,62579.0,1
Startup_49008,Fintech,,,131.0,USA,,,0
Startup_49009,Edtech,,,,India,12.0,,1
Startup_49010,Edtech,833903,,,UK,,,1
Startup_49011,Edtech,1350768,18.0,,Canada,3.0,,0
Startup_49012,Ecommerce,,15.0,14.0,UK,,,0
Startup_49013,Edtech,abc,,,India,,695401.0,1
Startup_49014,Ecommerce,NaN,6.0,136.0,Canada,,471728.0,0
Startup_49015,Fintech,291705,,192.0,India,,,1
Startup_49016,Edtech,,17.0,241.0,Canada,14.0,741581.0,0
Startup_49017,Health,,5.0,461.0,India,14.0,,1
Startup_49018,Edtech,NaN,13.0,,Germany,2.0,720861.0,1
Startup_49019,Fintech,abc,,320.0,USA,5.0,162384.0,1
Startup_49020,Health,abc,,,USA,7.0,,1
